mean,std,kernel,cache_size,epsilon,C,gamma
-0.037460687023929795,0.03834360459871558,111.12,50,0.002,0.11120000000000001,linear
-0.029111383796022267,0.02169629518708038,111.12,50,0.002,0.11120000000000001,rbf
-0.037460687023929795,0.03834360459871558,111.12,50,0.002,0.2223,linear
-0.043479404184087675,0.03560871608189315,111.12,50,0.002,0.2223,rbf
-0.037460687023929795,0.03834360459871558,111.12,50,0.002,0.33340000000000003,linear
-0.09005670123721025,0.11465090110256718,111.12,50,0.002,0.33340000000000003,rbf
-0.037460687023929795,0.03834360459871558,111.12,50,0.002,0.4445,linear
-0.155956089937099,0.21863708780587862,111.12,50,0.002,0.4445,rbf
-0.037460687023929795,0.03834360459871558,111.12,50,0.002,0.5556,linear
-0.19941011795729413,0.30264567703321277,111.12,50,0.002,0.5556,rbf
-0.037460687023929795,0.03834360459871558,111.12,50,0.002,0.6667000000000001,linear
-0.2110135423100968,0.3238819848435302,111.12,50,0.002,0.6667000000000001,rbf
-0.037460687023929795,0.03834360459871558,111.12,50,0.002,0.7778,linear
-0.20798956787992012,0.3116341566197548,111.12,50,0.002,0.7778,rbf
-0.037460687023929795,0.03834360459871558,111.12,50,0.002,0.8889,linear
-0.20507277209898192,0.2902193138565867,111.12,50,0.002,0.8889,rbf
-0.037460687023929795,0.03834360459871558,111.12,50,0.002,1.0,linear
-0.19321715749112803,0.2678341740515226,111.12,50,0.002,1.0,rbf
-0.039728973574015496,0.040420407378700084,111.12,50,0.0001,0.0001,linear
-0.07353168519784724,0.09367249429489742,111.12,50,0.0001,0.0001,rbf
-0.039728973574015496,0.040420407378700084,111.12,50,0.0001,0.11120000000000001,linear
-0.030270677402208113,0.022665590108521264,111.12,50,0.0001,0.11120000000000001,rbf
-0.039728973574015496,0.040420407378700084,111.12,50,0.0001,0.2223,linear
-0.04293872226410254,0.034197846348503355,111.12,50,0.0001,0.2223,rbf
-0.039728973574015496,0.040420407378700084,111.12,50,0.0001,0.33340000000000003,linear
-0.09300388317888285,0.11993806899708492,111.12,50,0.0001,0.33340000000000003,rbf
-0.039728973574015496,0.040420407378700084,111.12,50,0.0001,0.4445,linear
-0.16426735657937763,0.2336308070903186,111.12,50,0.0001,0.4445,rbf
-0.039728973574015496,0.040420407378700084,111.12,50,0.0001,0.5556,linear
-0.20906730773687107,0.3222499829968459,111.12,50,0.0001,0.5556,rbf
-0.039728973574015496,0.040420407378700084,111.12,50,0.0001,0.6667000000000001,linear
-0.21675366668317433,0.33720034963601675,111.12,50,0.0001,0.6667000000000001,rbf
-0.039728973574015496,0.040420407378700084,111.12,50,0.0001,0.7778,linear
-0.23144683803078153,0.35983227509890653,111.12,50,0.0001,0.7778,rbf
-0.039728973574015496,0.040420407378700084,111.12,50,0.0001,0.8889,linear
-0.22737181423170427,0.3353235201684287,111.12,50,0.0001,0.8889,rbf
-0.039728973574015496,0.040420407378700084,111.12,50,0.0001,1.0,linear
-0.21537019804421087,0.3125239427935221,111.12,50,0.0001,1.0,rbf
-0.06090901822641957,0.07219693949693949,222.23,100,0.1,0.0001,linear
-0.059420436289687996,0.07164222708305877,222.23,100,0.1,0.0001,rbf
-0.06090901822641957,0.07219693949693949,222.23,100,0.1,0.11120000000000001,linear
-0.06085992768544309,0.06925457594867543,222.23,100,0.1,0.11120000000000001,rbf
-0.06090901822641957,0.07219693949693949,222.23,100,0.1,0.2223,linear
-0.07665197560687197,0.06941383678994836,222.23,100,0.1,0.2223,rbf
-0.06090901822641957,0.07219693949693949,222.23,100,0.1,0.33340000000000003,linear
-0.08026018692499366,0.06990546321993195,222.23,100,0.1,0.33340000000000003,rbf
-0.06090901822641957,0.07219693949693949,222.23,100,0.1,0.4445,linear
-0.09163402092277668,0.07650510767724131,222.23,100,0.1,0.4445,rbf
-0.06090901822641957,0.07219693949693949,222.23,100,0.1,0.5556,linear
-0.09215618706496807,0.07640557095843782,222.23,100,0.1,0.5556,rbf
-0.06090901822641957,0.07219693949693949,222.23,100,0.1,0.6667000000000001,linear
-0.095259230708889,0.07425725114093044,222.23,100,0.1,0.6667000000000001,rbf
-0.06090901822641957,0.07219693949693949,222.23,100,0.1,0.7778,linear
-0.09839145126970643,0.07206864174845393,222.23,100,0.1,0.7778,rbf
-0.06090901822641957,0.07219693949693949,222.23,100,0.1,0.8889,linear
-0.09706988615532956,0.0701831965295583,222.23,100,0.1,0.8889,rbf
-0.06090901822641957,0.07219693949693949,222.23,100,0.1,1.0,linear
-0.09860513509966132,0.0682944581588764,222.23,100,0.1,1.0,rbf
-0.036901097299238364,0.037948953780806524,222.23,100,0.01,0.0001,linear
-0.06391857144444847,0.08527235543660847,222.23,100,0.01,0.0001,rbf
-0.036901097299238364,0.037948953780806524,222.23,100,0.01,0.11120000000000001,linear
-0.02935802498446316,0.022964791427327016,222.23,100,0.01,0.11120000000000001,rbf
-0.036901097299238364,0.037948953780806524,222.23,100,0.01,0.2223,linear
-0.04285565634306056,0.034178314168214645,222.23,100,0.01,0.2223,rbf
-0.036901097299238364,0.037948953780806524,222.23,100,0.01,0.33340000000000003,linear
-0.10673728879939681,0.12601834877952509,222.23,100,0.01,0.33340000000000003,rbf
-0.036901097299238364,0.037948953780806524,222.23,100,0.01,0.4445,linear
-0.1297010928409781,0.16139386448344537,222.23,100,0.01,0.4445,rbf
-0.036901097299238364,0.037948953780806524,222.23,100,0.01,0.5556,linear
-0.14429390234589903,0.18210238233245662,222.23,100,0.01,0.5556,rbf
-0.036901097299238364,0.037948953780806524,222.23,100,0.01,0.6667000000000001,linear
-0.21651360261086036,0.29383091039668646,222.23,100,0.01,0.6667000000000001,rbf
-0.036901097299238364,0.037948953780806524,222.23,100,0.01,0.7778,linear
-0.29089524914866727,0.43773594384687897,222.23,100,0.01,0.7778,rbf
-0.036901097299238364,0.037948953780806524,222.23,100,0.01,0.8889,linear
-0.3782195679401108,0.6058077938643057,222.23,100,0.01,0.8889,rbf
-0.036901097299238364,0.037948953780806524,222.23,100,0.01,1.0,linear
-0.3555803701620441,0.5516487562570815,222.23,100,0.01,1.0,rbf
-0.036848685867265404,0.03787877419944185,222.23,100,0.001,0.0001,linear
-0.06588900280164545,0.08776695121843366,222.23,100,0.001,0.0001,rbf
-0.036848685867265404,0.03787877419944185,222.23,100,0.001,0.11120000000000001,linear
-0.030758428465736502,0.023477516873681,222.23,100,0.001,0.11120000000000001,rbf
-0.036848685867265404,0.03787877419944185,222.23,100,0.001,0.2223,linear
-0.09382626199286234,0.12388138562699227,222.23,100,0.001,0.2223,rbf
-0.036848685867265404,0.03787877419944185,222.23,100,0.001,0.33340000000000003,linear
-0.174367396306915,0.2522641475197782,222.23,100,0.001,0.33340000000000003,rbf
-0.036848685867265404,0.03787877419944185,222.23,100,0.001,0.4445,linear
-0.26588097812366157,0.4334047472449826,222.23,100,0.001,0.4445,rbf
-0.036848685867265404,0.03787877419944185,222.23,100,0.001,0.5556,linear
-0.27282876506929915,0.4415160150290808,222.23,100,0.001,0.5556,rbf
-0.036848685867265404,0.03787877419944185,222.23,100,0.001,0.6667000000000001,linear
-0.2707995639109574,0.41179741432859895,222.23,100,0.001,0.6667000000000001,rbf
-0.036848685867265404,0.03787877419944185,222.23,100,0.001,0.7778,linear
-0.25524449713127456,0.3744114502646555,222.23,100,0.001,0.7778,rbf
-0.036848685867265404,0.03787877419944185,222.23,100,0.001,0.8889,linear
-0.2361577792711717,0.3329492806862337,222.23,100,0.001,0.8889,rbf
-0.036848685867265404,0.03787877419944185,222.23,100,0.001,1.0,linear
-0.2320384552693103,0.3137668181164751,222.23,100,0.001,1.0,rbf
-0.03627322032320845,0.03747153857029853,222.23,100,0.002,0.0001,linear
-0.0659121363071857,0.08780216323072017,222.23,100,0.002,0.0001,rbf
-0.03627322032320845,0.03747153857029853,222.23,100,0.002,0.11120000000000001,linear
-0.031531047713933405,0.024463876976791116,222.23,100,0.002,0.11120000000000001,rbf
-0.03627322032320845,0.03747153857029853,222.23,100,0.002,0.2223,linear
-0.08707532905043454,0.11098909507752813,222.23,100,0.002,0.2223,rbf
-0.03627322032320845,0.03747153857029853,222.23,100,0.002,0.33340000000000003,linear
-0.18684513960494414,0.2781746671776143,222.23,100,0.002,0.33340000000000003,rbf
-0.03627322032320845,0.03747153857029853,222.23,100,0.002,0.4445,linear
-0.2393601428810695,0.37967656519616066,222.23,100,0.002,0.4445,rbf
-0.03627322032320845,0.03747153857029853,222.23,100,0.002,0.5556,linear
-0.23768466715705325,0.36909240149106376,222.23,100,0.002,0.5556,rbf
-0.03627322032320845,0.03747153857029853,222.23,100,0.002,0.6667000000000001,linear
-0.23591227098891818,0.3418189545519999,222.23,100,0.002,0.6667000000000001,rbf
-0.03627322032320845,0.03747153857029853,222.23,100,0.002,0.7778,linear
-0.22045566715003567,0.30656561706344915,222.23,100,0.002,0.7778,rbf
-0.03627322032320845,0.03747153857029853,222.23,100,0.002,0.8889,linear
-0.22639642945813848,0.31306753552221045,222.23,100,0.002,0.8889,rbf
-0.03627322032320845,0.03747153857029853,222.23,100,0.002,1.0,linear
-0.2387000225740858,0.3249049686069592,222.23,100,0.002,1.0,rbf
-0.03947222264532367,0.04015979650090975,222.23,100,0.0001,0.0001,linear
-0.065858682017229,0.08768315565926493,222.23,100,0.0001,0.0001,rbf
-0.03947222264532367,0.04015979650090975,222.23,100,0.0001,0.11120000000000001,linear
-0.030904845088774346,0.02296983118236691,222.23,100,0.0001,0.11120000000000001,rbf
-0.03947222264532367,0.04015979650090975,222.23,100,0.0001,0.2223,linear
-0.07671936802136937,0.09120883966556859,222.23,100,0.0001,0.2223,rbf
-0.03947222264532367,0.04015979650090975,222.23,100,0.0001,0.33340000000000003,linear
-0.20284494629156158,0.30739960131321153,222.23,100,0.0001,0.33340000000000003,rbf
-0.03947222264532367,0.04015979650090975,222.23,100,0.0001,0.4445,linear
-0.2584295011469179,0.41834105841674835,222.23,100,0.0001,0.4445,rbf
-0.03947222264532367,0.04015979650090975,222.23,100,0.0001,0.5556,linear
-0.277186708687594,0.45032501409818243,222.23,100,0.0001,0.5556,rbf
-0.03947222264532367,0.04015979650090975,222.23,100,0.0001,0.6667000000000001,linear
-0.27392526860042665,0.41832295423554794,222.23,100,0.0001,0.6667000000000001,rbf
-0.03947222264532367,0.04015979650090975,222.23,100,0.0001,0.7778,linear
-0.25522988702995947,0.374480028751734,222.23,100,0.0001,0.7778,rbf
-0.03947222264532367,0.04015979650090975,222.23,100,0.0001,0.8889,linear
-0.24337700896495185,0.34667982556292987,222.23,100,0.0001,0.8889,rbf
-0.03947222264532367,0.04015979650090975,222.23,100,0.0001,1.0,linear
-0.23681013139423052,0.3234642286502125,222.23,100,0.0001,1.0,rbf
-0.06090901822641957,0.07219693949693949,222.23,200,0.1,0.0001,linear
-0.059420436289687996,0.07164222708305877,222.23,200,0.1,0.0001,rbf
-0.06090901822641957,0.07219693949693949,222.23,200,0.1,0.11120000000000001,linear
-0.06085992768544309,0.06925457594867543,222.23,200,0.1,0.11120000000000001,rbf
-0.06090901822641957,0.07219693949693949,222.23,200,0.1,0.2223,linear
-0.07665197560687197,0.06941383678994836,222.23,200,0.1,0.2223,rbf
-0.06090901822641957,0.07219693949693949,222.23,200,0.1,0.33340000000000003,linear
-0.08026018692499366,0.06990546321993195,222.23,200,0.1,0.33340000000000003,rbf
-0.06090901822641957,0.07219693949693949,222.23,200,0.1,0.4445,linear
-0.09163402092277668,0.07650510767724131,222.23,200,0.1,0.4445,rbf
-0.06090901822641957,0.07219693949693949,222.23,200,0.1,0.5556,linear
-0.09215618706496807,0.07640557095843782,222.23,200,0.1,0.5556,rbf
-0.06090901822641957,0.07219693949693949,222.23,200,0.1,0.6667000000000001,linear
-0.095259230708889,0.07425725114093044,222.23,200,0.1,0.6667000000000001,rbf
-0.06090901822641957,0.07219693949693949,222.23,200,0.1,0.7778,linear
-0.09839145126970643,0.07206864174845393,222.23,200,0.1,0.7778,rbf
-0.06090901822641957,0.07219693949693949,222.23,200,0.1,0.8889,linear
-0.09706988615532956,0.0701831965295583,222.23,200,0.1,0.8889,rbf
-0.06090901822641957,0.07219693949693949,222.23,200,0.1,1.0,linear
-0.09860513509966132,0.0682944581588764,222.23,200,0.1,1.0,rbf
-0.036901097299238364,0.037948953780806524,222.23,200,0.01,0.0001,linear
-0.06391857144444847,0.08527235543660847,222.23,200,0.01,0.0001,rbf
-0.036901097299238364,0.037948953780806524,222.23,200,0.01,0.11120000000000001,linear
-0.02935802498446316,0.022964791427327016,222.23,200,0.01,0.11120000000000001,rbf
-0.036901097299238364,0.037948953780806524,222.23,200,0.01,0.2223,linear
-0.04285565634306056,0.034178314168214645,222.23,200,0.01,0.2223,rbf
-0.036901097299238364,0.037948953780806524,222.23,200,0.01,0.33340000000000003,linear
-0.10673728879939681,0.12601834877952509,222.23,200,0.01,0.33340000000000003,rbf
-0.036901097299238364,0.037948953780806524,222.23,200,0.01,0.4445,linear
-0.1297010928409781,0.16139386448344537,222.23,200,0.01,0.4445,rbf
-0.036901097299238364,0.037948953780806524,222.23,200,0.01,0.5556,linear
-0.14429390234589903,0.18210238233245662,222.23,200,0.01,0.5556,rbf
-0.036901097299238364,0.037948953780806524,222.23,200,0.01,0.6667000000000001,linear
-0.21651360261086036,0.29383091039668646,222.23,200,0.01,0.6667000000000001,rbf
-0.036901097299238364,0.037948953780806524,222.23,200,0.01,0.7778,linear
-0.29089524914866727,0.43773594384687897,222.23,200,0.01,0.7778,rbf
-0.036901097299238364,0.037948953780806524,222.23,200,0.01,0.8889,linear
-0.3782195679401108,0.6058077938643057,222.23,200,0.01,0.8889,rbf
-0.036901097299238364,0.037948953780806524,222.23,200,0.01,1.0,linear
-0.3555803701620441,0.5516487562570815,222.23,200,0.01,1.0,rbf
-0.036848685867265404,0.03787877419944185,222.23,200,0.001,0.0001,linear
-0.06588900280164545,0.08776695121843366,222.23,200,0.001,0.0001,rbf
-0.036848685867265404,0.03787877419944185,222.23,200,0.001,0.11120000000000001,linear
-0.030758428465736502,0.023477516873681,222.23,200,0.001,0.11120000000000001,rbf
-0.036848685867265404,0.03787877419944185,222.23,200,0.001,0.2223,linear
-0.09382626199286234,0.12388138562699227,222.23,200,0.001,0.2223,rbf
-0.036848685867265404,0.03787877419944185,222.23,200,0.001,0.33340000000000003,linear
-0.174367396306915,0.2522641475197782,222.23,200,0.001,0.33340000000000003,rbf
-0.036848685867265404,0.03787877419944185,222.23,200,0.001,0.4445,linear
-0.26588097812366157,0.4334047472449826,222.23,200,0.001,0.4445,rbf
-0.036848685867265404,0.03787877419944185,222.23,200,0.001,0.5556,linear
-0.27282876506929915,0.4415160150290808,222.23,200,0.001,0.5556,rbf
-0.036848685867265404,0.03787877419944185,222.23,200,0.001,0.6667000000000001,linear
-0.2707995639109574,0.41179741432859895,222.23,200,0.001,0.6667000000000001,rbf
-0.036848685867265404,0.03787877419944185,222.23,200,0.001,0.7778,linear
-0.25524449713127456,0.3744114502646555,222.23,200,0.001,0.7778,rbf
-0.036848685867265404,0.03787877419944185,222.23,200,0.001,0.8889,linear
-0.2361577792711717,0.3329492806862337,222.23,200,0.001,0.8889,rbf
-0.036848685867265404,0.03787877419944185,222.23,200,0.001,1.0,linear
-0.2320384552693103,0.3137668181164751,222.23,200,0.001,1.0,rbf
-0.03627322032320845,0.03747153857029853,222.23,200,0.002,0.0001,linear
-0.0659121363071857,0.08780216323072017,222.23,200,0.002,0.0001,rbf
-0.03627322032320845,0.03747153857029853,222.23,200,0.002,0.11120000000000001,linear
-0.031531047713933405,0.024463876976791116,222.23,200,0.002,0.11120000000000001,rbf
-0.03627322032320845,0.03747153857029853,222.23,200,0.002,0.2223,linear
-0.08707532905043454,0.11098909507752813,222.23,200,0.002,0.2223,rbf
-0.03627322032320845,0.03747153857029853,222.23,200,0.002,0.33340000000000003,linear
-0.18684513960494414,0.2781746671776143,222.23,200,0.002,0.33340000000000003,rbf
-0.03627322032320845,0.03747153857029853,222.23,200,0.002,0.4445,linear
-0.2393601428810695,0.37967656519616066,222.23,200,0.002,0.4445,rbf
-0.03627322032320845,0.03747153857029853,222.23,200,0.002,0.5556,linear
-0.23768466715705325,0.36909240149106376,222.23,200,0.002,0.5556,rbf
-0.03627322032320845,0.03747153857029853,222.23,200,0.002,0.6667000000000001,linear
-0.23591227098891818,0.3418189545519999,222.23,200,0.002,0.6667000000000001,rbf
-0.03627322032320845,0.03747153857029853,222.23,200,0.002,0.7778,linear
-0.22045566715003567,0.30656561706344915,222.23,200,0.002,0.7778,rbf
-0.03627322032320845,0.03747153857029853,222.23,200,0.002,0.8889,linear
-0.22639642945813848,0.31306753552221045,222.23,200,0.002,0.8889,rbf
-0.03627322032320845,0.03747153857029853,222.23,200,0.002,1.0,linear
-0.2387000225740858,0.3249049686069592,222.23,200,0.002,1.0,rbf
-0.03947222264532367,0.04015979650090975,222.23,200,0.0001,0.0001,linear
-0.065858682017229,0.08768315565926493,222.23,200,0.0001,0.0001,rbf
-0.03947222264532367,0.04015979650090975,222.23,200,0.0001,0.11120000000000001,linear
-0.030904845088774346,0.02296983118236691,222.23,200,0.0001,0.11120000000000001,rbf
-0.03947222264532367,0.04015979650090975,222.23,200,0.0001,0.2223,linear
-0.07671936802136937,0.09120883966556859,222.23,200,0.0001,0.2223,rbf
-0.03947222264532367,0.04015979650090975,222.23,200,0.0001,0.33340000000000003,linear
-0.20284494629156158,0.30739960131321153,222.23,200,0.0001,0.33340000000000003,rbf
-0.03947222264532367,0.04015979650090975,222.23,200,0.0001,0.4445,linear
-0.2584295011469179,0.41834105841674835,222.23,200,0.0001,0.4445,rbf
-0.03947222264532367,0.04015979650090975,222.23,200,0.0001,0.5556,linear
-0.277186708687594,0.45032501409818243,222.23,200,0.0001,0.5556,rbf
-0.03947222264532367,0.04015979650090975,222.23,200,0.0001,0.6667000000000001,linear
-0.27392526860042665,0.41832295423554794,222.23,200,0.0001,0.6667000000000001,rbf
-0.03947222264532367,0.04015979650090975,222.23,200,0.0001,0.7778,linear
-0.25522988702995947,0.374480028751734,222.23,200,0.0001,0.7778,rbf
-0.03947222264532367,0.04015979650090975,222.23,200,0.0001,0.8889,linear
-0.24337700896495185,0.34667982556292987,222.23,200,0.0001,0.8889,rbf
-0.03947222264532367,0.04015979650090975,222.23,200,0.0001,1.0,linear
-0.23681013139423052,0.3234642286502125,222.23,200,0.0001,1.0,rbf
-0.06090901822641957,0.07219693949693949,222.23,300,0.1,0.0001,linear
-0.059420436289687996,0.07164222708305877,222.23,300,0.1,0.0001,rbf
-0.06090901822641957,0.07219693949693949,222.23,300,0.1,0.11120000000000001,linear
-0.06085992768544309,0.06925457594867543,222.23,300,0.1,0.11120000000000001,rbf
-0.06090901822641957,0.07219693949693949,222.23,300,0.1,0.2223,linear
-0.07665197560687197,0.06941383678994836,222.23,300,0.1,0.2223,rbf
-0.06090901822641957,0.07219693949693949,222.23,300,0.1,0.33340000000000003,linear
-0.08026018692499366,0.06990546321993195,222.23,300,0.1,0.33340000000000003,rbf
-0.06090901822641957,0.07219693949693949,222.23,300,0.1,0.4445,linear
